mean,std,rms,peak_to_peak,iqr,skewness,kurtosis,source,label
0.037261684970985164,1.0935246532496063,1.0914236664078827,6.217765732543855,1.1390396952948736,-0.4679802354323958,1.0711086163384698,1_Goede_weg_tunnel_uni_2,1
-0.09626251547746843,0.8517459701945004,0.8550498895619528,4.853961141711025,0.8879875134975646,-1.2750770421460176,2.50596278923435,1_Goede_weg_tunnel_uni_2,1
-0.03215243990415387,0.645411748568493,0.6445985750496807,3.357703892787181,0.8029114522518606,-0.2367949450822722,-0.20889557237924983,1_Goede_weg_tunnel_uni_2,1
-0.023380901673489215,0.5124770515282758,0.5117286695744776,2.7109858395625244,0.6631411427689589,0.08827002069691449,-0.1221053671879031,1_Goede_weg_tunnel_uni_2,1
-0.011667775505180571,0.48877062715332603,0.48768676353091195,2.7629944351894675,0.6708466216407872,-0.15788669783825068,-0.2313670355024997,1_Goede_weg_tunnel_uni_2,1
-0.00855176203230727,0.7003676098537162,0.6986668359249659,4.881304783722377,0.7755659847849233,0.936494179556009,3.8395167457144774,1_Goede_weg_tunnel_uni_2,1
0.010404668989688969,0.8712824226486379,0.8691637658423079,5.399176945593674,0.8987768532453722,0.7059076365406387,1.73290575985886,1_Goede_weg_tunnel_uni_2,1
0.014470007290706249,0.7164981132094721,0.7148510891175608,4.668121107019677,0.7865776174214971,0.40427083184151125,1.8286662647173024,1_Goede_weg_tunnel_uni_2,1
0.009979974706220682,1.3267215477682202,1.3234382172512158,11.794433737213286,0.853707912849304,-0.8154302222223573,8.151121348524802,1_Goede_weg_tunnel_uni_2,1
0.006907202019323844,1.3916122253442025,1.3881460197826962,11.794433737213286,1.0417677904012892,-0.6213774257902352,6.414916047407463,1_Goede_weg_tunnel_uni_2,1
0.011714011860360583,0.6489859238543922,0.6474673997879724,4.289293066881565,0.7709420043019346,0.9334555865790013,2.389149544848774,1_Goede_weg_tunnel_uni_2,1
0.011875062155181686,0.5459526412130759,0.5447155056692303,3.206709570430392,0.7322926471728692,-0.18277693663184139,0.15430086675186372,1_Goede_weg_tunnel_uni_2,1
-0.008999044136327027,0.5511162803287744,0.5498104141125144,2.783600276751466,0.7323397541070289,-0.4820805434195921,-0.12997468025223702,1_Goede_weg_tunnel_uni_2,1
-0.015420481236833084,0.5230469571743626,0.5219655353123309,2.492660868518705,0.7574294030240427,-0.16457985610142017,-0.49980058186776777,1_Goede_weg_tunnel_uni_2,1
-0.031038962910784042,0.5896217478396045,0.5889643059781977,3.1943917209352928,0.7865180731987411,-0.2170031340239958,0.032913951788325235,1_Goede_weg_tunnel_uni_2,1
0.008584783374764933,0.6750771732192457,0.6734420853780009,3.492960070721175,0.8405066971414747,0.03510088110186532,-0.11044419976599595,1_Goede_weg_tunnel_uni_2,1
0.02385619582716731,0.642480636515202,0.6413162866595846,3.0624651081339804,0.940845081131446,0.15661838081494703,-0.44715668627895155,1_Goede_weg_tunnel_uni_2,1
0.03239844877996265,0.64810648868571,0.647295504430925,2.7772926348882696,0.9456374153006241,-0.08211343083119861,-0.7149024567790332,1_Goede_weg_tunnel_uni_2,1
0.021067947644292984,0.7368580079589833,0.735315431425016,3.2495518235104424,1.0598289008796486,-0.2119419504987988,-0.701802862714227,1_Goede_weg_tunnel_uni_2,1
0.06117734976188523,1.819080419649642,1.8155580336113857,7.589193665756981,2.9375899933427987,-0.19337256350979853,-0.7838086486875806,1_goed_fietspad_tot_apeldoornstraat-2026-09-19_06-28-17,1
0.03540707633936219,1.8094321917733291,1.805250202436606,7.847063545349396,2.7530948116233986,-0.22366968546038182,-0.6875266412735317,1_goed_fietspad_tot_apeldoornstraat-2026-09-19_06-28-17,1
